Year,yield(t/ha),State,County
2020,11.92915608,ILLINOIS,DE KALB
2019,11.84134947,ILLINOIS,DE KALB
2018,11.93542798,ILLINOIS,DE KALB
2017,12.80095035,ILLINOIS,DE KALB
2016,13.52221899,ILLINOIS,DE KALB
2015,11.47130729,ILLINOIS,DE KALB
2014,12.17376023,ILLINOIS,DE KALB
2013,12.15494453,ILLINOIS,DE KALB
2012,9.991138612,ILLINOIS,DE KALB
2011,11.52775441,ILLINOIS,DE KALB
2010,11.31450976,ILLINOIS,DE KALB
2009,10.09776093,ILLINOIS,DE KALB
2008,11.85389327,ILLINOIS,DE KALB
2007,12.35564536,ILLINOIS,DE KALB
2006,11.35214117,ILLINOIS,DE KALB
2005,9.156975752,ILLINOIS,DE KALB
2004,11.28942216,ILLINOIS,DE KALB
2003,10.66223204,ILLINOIS,DE KALB
2002,8.968818716,ILLINOIS,DE KALB
2001,9.031537728,ILLINOIS,DE KALB
2000,9.846884884,ILLINOIS,DE KALB
1999,9.72144686,ILLINOIS,DE KALB
1998,10.78767006,ILLINOIS,DE KALB
1997,8.906099704,ILLINOIS,DE KALB
1996,8.655223656,ILLINOIS,DE KALB
1995,7.965314524,ILLINOIS,DE KALB
1994,10.66223204,ILLINOIS,DE KALB
1993,7.651719464,ILLINOIS,DE KALB
1992,8.592504644,ILLINOIS,DE KALB
1991,7.463562428,ILLINOIS,DE KALB
1990,8.278909584,ILLINOIS,DE KALB
1989,8.843380692,ILLINOIS,DE KALB
1988,6.021025152,ILLINOIS,DE KALB
1987,8.906099704,ILLINOIS,DE KALB
1986,8.717942668,ILLINOIS,DE KALB
1985,9.4078518,ILLINOIS,DE KALB
1984,8.090752548,ILLINOIS,DE KALB
1983,6.58549626,ILLINOIS,DE KALB
1982,8.906099704,ILLINOIS,DE KALB
1981,8.592504644,ILLINOIS,DE KALB
1980,8.090752548,ILLINOIS,DE KALB
2009,8.404347608,ILLINOIS,DU PAGE
2007,10.474075,ILLINOIS,DU PAGE
2006,9.72144686,ILLINOIS,DU PAGE
2005,6.58549626,ILLINOIS,DU PAGE
2004,10.09776093,ILLINOIS,DU PAGE
2003,9.4078518,ILLINOIS,DU PAGE
2002,5.707430092,ILLINOIS,DU PAGE
2001,8.15347156,ILLINOIS,DU PAGE
2000,7.714438476,ILLINOIS,DU PAGE
1999,8.341628596,ILLINOIS,DU PAGE
1998,9.784165872,ILLINOIS,DU PAGE
1997,8.090752548,ILLINOIS,DU PAGE
1996,7.338124404,ILLINOIS,DU PAGE
1995,6.58549626,ILLINOIS,DU PAGE
1994,9.09425674,ILLINOIS,DU PAGE
1993,7.714438476,ILLINOIS,DU PAGE
1992,7.400843416,ILLINOIS,DU PAGE
1991,5.519273056,ILLINOIS,DU PAGE
1990,7.902595512,ILLINOIS,DU PAGE
1989,8.216190572,ILLINOIS,DU PAGE
1988,6.334620212,ILLINOIS,DU PAGE
1987,8.15347156,ILLINOIS,DU PAGE
1986,7.024529344,ILLINOIS,DU PAGE
1985,7.275405392,ILLINOIS,DU PAGE
1984,5.895587128,ILLINOIS,DU PAGE
1983,5.205677996,ILLINOIS,DU PAGE
1982,8.090752548,ILLINOIS,DU PAGE
1981,7.777157488,ILLINOIS,DU PAGE
1980,6.58549626,ILLINOIS,DU PAGE
2021,12.63160902,ILLINOIS,GRUNDY
2020,11.54029821,ILLINOIS,GRUNDY
2019,10.28591797,ILLINOIS,GRUNDY
2018,12.60652141,ILLINOIS,GRUNDY
2017,13.0894578,ILLINOIS,GRUNDY
2016,13.32151815,ILLINOIS,GRUNDY
2015,10.29218987,ILLINOIS,GRUNDY
2014,12.86366936,ILLINOIS,GRUNDY
2013,12.05459411,ILLINOIS,GRUNDY
2012,6.340892113,ILLINOIS,GRUNDY
2011,9.759078267,ILLINOIS,GRUNDY
2010,9.98486671,ILLINOIS,GRUNDY
2009,10.59951303,ILLINOIS,GRUNDY
2008,11.79117426,ILLINOIS,GRUNDY
2007,11.60301722,ILLINOIS,GRUNDY
2006,10.66223204,ILLINOIS,GRUNDY
2005,7.651719464,ILLINOIS,GRUNDY
2004,10.85038908,ILLINOIS,GRUNDY
2003,10.91310809,ILLINOIS,GRUNDY
2002,8.15347156,ILLINOIS,GRUNDY
2001,9.031537728,ILLINOIS,GRUNDY
2000,9.470570812,ILLINOIS,GRUNDY
1999,8.404347608,ILLINOIS,GRUNDY
1998,9.219694764,ILLINOIS,GRUNDY
1997,7.965314524,ILLINOIS,GRUNDY
1996,8.278909584,ILLINOIS,GRUNDY
1995,7.149967368,ILLINOIS,GRUNDY
1994,11.10126512,ILLINOIS,GRUNDY
1993,8.592504644,ILLINOIS,GRUNDY
1992,9.72144686,ILLINOIS,GRUNDY
1991,4.202173804,ILLINOIS,GRUNDY
1990,8.028033536,ILLINOIS,GRUNDY
1989,9.345132788,ILLINOIS,GRUNDY
1988,3.261388624,ILLINOIS,GRUNDY
1987,7.52628144,ILLINOIS,GRUNDY
1986,8.592504644,ILLINOIS,GRUNDY
1985,8.404347608,ILLINOIS,GRUNDY
1984,7.275405392,ILLINOIS,GRUNDY
1983,4.892082936,ILLINOIS,GRUNDY
1982,8.529785632,ILLINOIS,GRUNDY
1981,8.090752548,ILLINOIS,GRUNDY
1980,5.832868116,ILLINOIS,GRUNDY
2021,12.95147598,ILLINOIS,KANE
2020,11.03227421,ILLINOIS,KANE
2019,11.02600231,ILLINOIS,KANE
2018,11.87898087,ILLINOIS,KANE
2017,11.06363372,ILLINOIS,KANE
2016,13.22116773,ILLINOIS,KANE
2015,11.54029821,ILLINOIS,KANE
2014,11.64064863,ILLINOIS,KANE
2013,12.0232346,ILLINOIS,KANE
2012,8.824564988,ILLINOIS,KANE
2011,10.9883709,ILLINOIS,KANE
2010,11.17652794,ILLINOIS,KANE
2009,10.03504192,ILLINOIS,KANE
2008,11.79117426,ILLINOIS,KANE
2007,11.66573623,ILLINOIS,KANE
2006,11.16398414,ILLINOIS,KANE
2005,7.589000452,ILLINOIS,KANE
2004,10.91310809,ILLINOIS,KANE
2003,10.474075,ILLINOIS,KANE
2002,7.965314524,ILLINOIS,KANE
2001,8.341628596,ILLINOIS,KANE
2000,9.4078518,ILLINOIS,KANE
1999,9.533289824,ILLINOIS,KANE
1998,10.66223204,ILLINOIS,KANE
1997,9.031537728,ILLINOIS,KANE
1996,8.717942668,ILLINOIS,KANE
1995,7.902595512,ILLINOIS,KANE
1994,10.34863698,ILLINOIS,KANE
1993,7.275405392,ILLINOIS,KANE
1992,8.15347156,ILLINOIS,KANE
1991,6.397339224,ILLINOIS,KANE
1990,8.278909584,ILLINOIS,KANE
1989,9.031537728,ILLINOIS,KANE
1988,6.58549626,ILLINOIS,KANE
1987,8.906099704,ILLINOIS,KANE
1986,8.341628596,ILLINOIS,KANE
1985,9.156975752,ILLINOIS,KANE
1984,7.902595512,ILLINOIS,KANE
1983,6.522777248,ILLINOIS,KANE
1982,8.906099704,ILLINOIS,KANE
1981,8.529785632,ILLINOIS,KANE
1980,7.463562428,ILLINOIS,KANE
2021,13.27134294,ILLINOIS,KENDALL
2020,11.42113209,ILLINOIS,KENDALL
2019,12.05459411,ILLINOIS,KENDALL
2018,13.0455545,ILLINOIS,KENDALL
2017,13.13963301,ILLINOIS,KENDALL
2016,12.97029168,ILLINOIS,KENDALL
2013,11.42740399,ILLINOIS,KENDALL
2012,6.422426829,ILLINOIS,KENDALL
2011,10.36745268,ILLINOIS,KENDALL
2010,10.57442542,ILLINOIS,KENDALL
2009,11.22670315,ILLINOIS,KENDALL
2008,11.03854611,ILLINOIS,KENDALL
2007,11.4775792,ILLINOIS,KENDALL
2006,11.54029821,ILLINOIS,KENDALL
2005,6.89909132,ILLINOIS,KENDALL
2004,11.41486018,ILLINOIS,KENDALL
2003,10.72495105,ILLINOIS,KENDALL
2002,7.149967368,ILLINOIS,KENDALL
2001,8.341628596,ILLINOIS,KENDALL
2000,9.4078518,ILLINOIS,KENDALL
1999,8.46706662,ILLINOIS,KENDALL
1998,9.972322908,ILLINOIS,KENDALL
1997,7.21268638,ILLINOIS,KENDALL
1996,8.278909584,ILLINOIS,KENDALL
1995,6.522777248,ILLINOIS,KENDALL
1994,10.34863698,ILLINOIS,KENDALL
1993,8.341628596,ILLINOIS,KENDALL
1992,9.156975752,ILLINOIS,KENDALL
1991,4.139454792,ILLINOIS,KENDALL
1990,7.651719464,ILLINOIS,KENDALL
1989,9.345132788,ILLINOIS,KENDALL
1988,5.393835032,ILLINOIS,KENDALL
1987,8.717942668,ILLINOIS,KENDALL
1986,7.965314524,ILLINOIS,KENDALL
1985,8.15347156,ILLINOIS,KENDALL
1984,5.895587128,ILLINOIS,KENDALL
1983,5.64471108,ILLINOIS,KENDALL
1982,8.592504644,ILLINOIS,KENDALL
1981,7.8398765,ILLINOIS,KENDALL
1980,7.400843416,ILLINOIS,KENDALL
2021,10.29846177,ILLINOIS,LAKE
2020,10.32982128,ILLINOIS,LAKE
2019,8.090752548,ILLINOIS,LAKE
2017,9.069169135,ILLINOIS,LAKE
2016,9.708903058,ILLINOIS,LAKE
2015,9.759078267,ILLINOIS,LAKE
2014,9.483114614,ILLINOIS,LAKE
2013,9.639912144,ILLINOIS,LAKE
2009,7.589000452,ILLINOIS,LAKE
2008,8.655223656,ILLINOIS,LAKE
2007,9.031537728,ILLINOIS,LAKE
2006,8.529785632,ILLINOIS,LAKE
2005,5.268397008,ILLINOIS,LAKE
2004,8.404347608,ILLINOIS,LAKE
2003,7.965314524,ILLINOIS,LAKE
2002,5.33111602,ILLINOIS,LAKE
2001,7.651719464,ILLINOIS,LAKE
2000,6.334620212,ILLINOIS,LAKE
1999,6.146463176,ILLINOIS,LAKE
1998,7.52628144,ILLINOIS,LAKE
1997,7.651719464,ILLINOIS,LAKE
1996,4.327611828,ILLINOIS,LAKE
1995,5.64471108,ILLINOIS,LAKE
1994,7.965314524,ILLINOIS,LAKE
1993,5.95830614,ILLINOIS,LAKE
1992,5.205677996,ILLINOIS,LAKE
1991,4.139454792,ILLINOIS,LAKE
1990,7.149967368,ILLINOIS,LAKE
1989,7.589000452,ILLINOIS,LAKE
1988,3.1359506,ILLINOIS,LAKE
1987,6.397339224,ILLINOIS,LAKE
1986,6.89909132,ILLINOIS,LAKE
1985,6.89909132,ILLINOIS,LAKE
1984,6.209182188,ILLINOIS,LAKE
1983,5.268397008,ILLINOIS,LAKE
1982,6.710934284,ILLINOIS,LAKE
1981,7.024529344,ILLINOIS,LAKE
1980,6.083744164,ILLINOIS,LAKE
2020,11.62183292,ILLINOIS,LA SALLE
2019,11.02600231,ILLINOIS,LA SALLE
2018,13.48458758,ILLINOIS,LA SALLE
2017,13.17726442,ILLINOIS,LA SALLE
2016,12.89502887,ILLINOIS,LA SALLE
2015,11.18907174,ILLINOIS,LA SALLE
2014,12.41209247,ILLINOIS,LA SALLE
2013,11.71591144,ILLINOIS,LA SALLE
2012,8.454522818,ILLINOIS,LA SALLE
2011,11.12008083,ILLINOIS,LA SALLE
2010,10.21692705,ILLINOIS,LA SALLE
2009,11.4775792,ILLINOIS,LA SALLE
2008,12.0420503,ILLINOIS,LA SALLE
2007,11.66573623,ILLINOIS,LA SALLE
2006,11.41486018,ILLINOIS,LA SALLE
2005,8.717942668,ILLINOIS,LA SALLE
2004,11.22670315,ILLINOIS,LA SALLE
2003,10.16047994,ILLINOIS,LA SALLE
2002,8.529785632,ILLINOIS,LA SALLE
2001,9.972322908,ILLINOIS,LA SALLE
2000,9.533289824,ILLINOIS,LA SALLE
1999,8.906099704,ILLINOIS,LA SALLE
1998,9.345132788,ILLINOIS,LA SALLE
1997,8.216190572,ILLINOIS,LA SALLE
1996,8.906099704,ILLINOIS,LA SALLE
1995,7.21268638,ILLINOIS,LA SALLE
1994,10.78767006,ILLINOIS,LA SALLE
1993,8.15347156,ILLINOIS,LA SALLE
1992,9.345132788,ILLINOIS,LA SALLE
1991,5.770149104,ILLINOIS,LA SALLE
1990,7.8398765,ILLINOIS,LA SALLE
1989,8.529785632,ILLINOIS,LA SALLE
1988,4.829363924,ILLINOIS,LA SALLE
1987,8.341628596,ILLINOIS,LA SALLE
1986,8.46706662,ILLINOIS,LA SALLE
1985,8.78066168,ILLINOIS,LA SALLE
1984,7.714438476,ILLINOIS,LA SALLE
1983,5.95830614,ILLINOIS,LA SALLE
1982,8.529785632,ILLINOIS,LA SALLE
1981,8.15347156,ILLINOIS,LA SALLE
1980,6.961810332,ILLINOIS,LA SALLE
2020,11.25179075,ILLINOIS,MCHENRY
2018,11.96678749,ILLINOIS,MCHENRY
2017,11.15144033,ILLINOIS,MCHENRY
2016,12.5312586,ILLINOIS,MCHENRY
2015,11.71591144,ILLINOIS,MCHENRY
2014,11.55911391,ILLINOIS,MCHENRY
2013,10.07267333,ILLINOIS,MCHENRY
2012,7.802245093,ILLINOIS,MCHENRY
2011,11.01973041,ILLINOIS,MCHENRY
2010,10.75003866,ILLINOIS,MCHENRY
2009,8.968818716,ILLINOIS,MCHENRY
2008,9.909603896,ILLINOIS,MCHENRY
2007,11.10126512,ILLINOIS,MCHENRY
2006,10.66223204,ILLINOIS,MCHENRY
2005,7.338124404,ILLINOIS,MCHENRY
2004,9.846884884,ILLINOIS,MCHENRY
2003,9.09425674,ILLINOIS,MCHENRY
2002,6.397339224,ILLINOIS,MCHENRY
2001,8.46706662,ILLINOIS,MCHENRY
2000,8.655223656,ILLINOIS,MCHENRY
1999,8.655223656,ILLINOIS,MCHENRY
1998,9.470570812,ILLINOIS,MCHENRY
1997,8.717942668,ILLINOIS,MCHENRY
1996,7.8398765,ILLINOIS,MCHENRY
1995,7.21268638,ILLINOIS,MCHENRY
1994,9.909603896,ILLINOIS,MCHENRY
1993,6.146463176,ILLINOIS,MCHENRY
1992,7.8398765,ILLINOIS,MCHENRY
1991,4.954801948,ILLINOIS,MCHENRY
1990,8.090752548,ILLINOIS,MCHENRY
1989,8.592504644,ILLINOIS,MCHENRY
1988,4.139454792,ILLINOIS,MCHENRY
1987,7.651719464,ILLINOIS,MCHENRY
1986,8.216190572,ILLINOIS,MCHENRY
1985,7.714438476,ILLINOIS,MCHENRY
1984,6.773653296,ILLINOIS,MCHENRY
1983,6.334620212,ILLINOIS,MCHENRY
1982,7.965314524,ILLINOIS,MCHENRY
1981,7.8398765,ILLINOIS,MCHENRY
1980,7.275405392,ILLINOIS,MCHENRY
2021,11.76608665,ILLINOIS,WILL
2020,10.92565189,ILLINOIS,WILL
2018,11.68455194,ILLINOIS,WILL
2017,12.41209247,ILLINOIS,WILL
2015,10.02877002,ILLINOIS,WILL
2014,11.20161554,ILLINOIS,WILL
2013,9.351404689,ILLINOIS,WILL
2012,7.902595512,ILLINOIS,WILL
2011,10.19183945,ILLINOIS,WILL
2010,9.9284196,ILLINOIS,WILL
2009,9.909603896,ILLINOIS,WILL
2008,11.10126512,ILLINOIS,WILL
2007,10.85038908,ILLINOIS,WILL
2006,10.22319896,ILLINOIS,WILL
2005,7.651719464,ILLINOIS,WILL
2004,10.28591797,ILLINOIS,WILL
2003,10.03504192,ILLINOIS,WILL
2002,7.21268638,ILLINOIS,WILL
2001,7.965314524,ILLINOIS,WILL
2000,8.78066168,ILLINOIS,WILL
1999,8.341628596,ILLINOIS,WILL
1998,8.968818716,ILLINOIS,WILL
1997,8.529785632,ILLINOIS,WILL
1996,7.024529344,ILLINOIS,WILL
1995,5.770149104,ILLINOIS,WILL
1994,9.846884884,ILLINOIS,WILL
1993,7.777157488,ILLINOIS,WILL
1992,8.592504644,ILLINOIS,WILL
1991,3.386826648,ILLINOIS,WILL
1990,8.028033536,ILLINOIS,WILL
1989,8.906099704,ILLINOIS,WILL
1988,3.198669612,ILLINOIS,WILL
1987,7.714438476,ILLINOIS,WILL
1986,6.773653296,ILLINOIS,WILL
1985,7.777157488,ILLINOIS,WILL
1984,6.522777248,ILLINOIS,WILL
1983,5.770149104,ILLINOIS,WILL
1982,7.965314524,ILLINOIS,WILL
1981,7.275405392,ILLINOIS,WILL
1980,5.770149104,ILLINOIS,WILL
2019,10.59324113,ILLINOIS,OTHER (COMBINED) COUNTIES
2020,11.13262463,ILLINOIS,ADAMS
2019,10.54306592,ILLINOIS,ADAMS
2018,12.40582057,ILLINOIS,ADAMS
2017,12.05459411,ILLINOIS,ADAMS
2016,12.11104122,ILLINOIS,ADAMS
2015,9.915875797,ILLINOIS,ADAMS
2014,12.69432803,ILLINOIS,ADAMS
2013,9.61482454,ILLINOIS,ADAMS
2012,4.766644912,ILLINOIS,ADAMS
2011,8.51724183,ILLINOIS,ADAMS
2010,7.645447563,ILLINOIS,ADAMS
2009,10.78767006,ILLINOIS,ADAMS
2008,10.72495105,ILLINOIS,ADAMS
2007,10.16047994,ILLINOIS,ADAMS
2006,8.090752548,ILLINOIS,ADAMS
2005,8.090752548,ILLINOIS,ADAMS
2004,12.23020734,ILLINOIS,ADAMS
2003,10.72495105,ILLINOIS,ADAMS
2002,9.156975752,ILLINOIS,ADAMS
2001,9.533289824,ILLINOIS,ADAMS
2000,10.78767006,ILLINOIS,ADAMS
1999,7.651719464,ILLINOIS,ADAMS
1998,8.216190572,ILLINOIS,ADAMS
1997,8.341628596,ILLINOIS,ADAMS
1996,8.717942668,ILLINOIS,ADAMS
1995,7.087248356,ILLINOIS,ADAMS
1994,9.031537728,ILLINOIS,ADAMS
1993,7.21268638,ILLINOIS,ADAMS
1992,9.219694764,ILLINOIS,ADAMS
1991,7.21268638,ILLINOIS,ADAMS
1990,7.275405392,ILLINOIS,ADAMS
1989,4.892082936,ILLINOIS,ADAMS
1988,4.766644912,ILLINOIS,ADAMS
1987,8.278909584,ILLINOIS,ADAMS
1986,8.46706662,ILLINOIS,ADAMS
1985,8.529785632,ILLINOIS,ADAMS
1984,6.460058236,ILLINOIS,ADAMS
1983,2.885074552,ILLINOIS,ADAMS
1982,7.777157488,ILLINOIS,ADAMS
1981,7.275405392,ILLINOIS,ADAMS
1980,5.142958984,ILLINOIS,ADAMS
2021,11.22670315,ILLINOIS,BROWN
2020,11.37095688,ILLINOIS,BROWN
2018,11.78490235,ILLINOIS,BROWN
2017,11.83507756,ILLINOIS,BROWN
2016,11.43367589,ILLINOIS,BROWN
2015,9.859428686,ILLINOIS,BROWN
2014,12.33055776,ILLINOIS,BROWN
2013,11.05108991,ILLINOIS,BROWN
2012,5.456554044,ILLINOIS,BROWN
2011,7.965314524,ILLINOIS,BROWN
2010,7.494921934,ILLINOIS,BROWN
2009,9.846884884,ILLINOIS,BROWN
2008,9.533289824,ILLINOIS,BROWN
2007,9.533289824,ILLINOIS,BROWN
2006,8.655223656,ILLINOIS,BROWN
2005,8.46706662,ILLINOIS,BROWN
2004,11.60301722,ILLINOIS,BROWN
2003,10.53679402,ILLINOIS,BROWN
2002,8.278909584,ILLINOIS,BROWN
2001,9.282413776,ILLINOIS,BROWN
2000,9.846884884,ILLINOIS,BROWN
1999,8.028033536,ILLINOIS,BROWN
1998,8.906099704,ILLINOIS,BROWN
1997,7.400843416,ILLINOIS,BROWN
1996,7.651719464,ILLINOIS,BROWN
1995,6.334620212,ILLINOIS,BROWN
1994,8.78066168,ILLINOIS,BROWN
1993,7.21268638,ILLINOIS,BROWN
1992,8.655223656,ILLINOIS,BROWN
1991,6.961810332,ILLINOIS,BROWN
1990,7.714438476,ILLINOIS,BROWN
1989,6.89909132,ILLINOIS,BROWN
1988,4.892082936,ILLINOIS,BROWN
1987,7.275405392,ILLINOIS,BROWN
1986,8.15347156,ILLINOIS,BROWN
1985,7.589000452,ILLINOIS,BROWN
1984,6.836372308,ILLINOIS,BROWN
1983,2.19516542,ILLINOIS,BROWN
1982,7.52628144,ILLINOIS,BROWN
1981,8.216190572,ILLINOIS,BROWN
1980,6.334620212,ILLINOIS,BROWN
2021,12.11104122,ILLINOIS,FULTON
2020,11.53402631,ILLINOIS,FULTON
2019,11.02600231,ILLINOIS,FULTON
2018,13.67274462,ILLINOIS,FULTON
2017,12.45599578,ILLINOIS,FULTON
2016,12.23647924,ILLINOIS,FULTON
2015,10.69359155,ILLINOIS,FULTON
2014,12.43090818,ILLINOIS,FULTON
2013,10.75003866,ILLINOIS,FULTON
2012,7.181326874,ILLINOIS,FULTON
2011,9.483114614,ILLINOIS,FULTON
2010,8.579960842,ILLINOIS,FULTON
2009,10.9758271,ILLINOIS,FULTON
2008,12.10476932,ILLINOIS,FULTON
2007,11.66573623,ILLINOIS,FULTON
2006,10.03504192,ILLINOIS,FULTON
2005,8.15347156,ILLINOIS,FULTON
2004,11.66573623,ILLINOIS,FULTON
2003,10.41135599,ILLINOIS,FULTON
2002,9.784165872,ILLINOIS,FULTON
2001,9.658727848,ILLINOIS,FULTON
2000,9.345132788,ILLINOIS,FULTON
1999,9.658727848,ILLINOIS,FULTON
1998,8.655223656,ILLINOIS,FULTON
1997,7.902595512,ILLINOIS,FULTON
1996,8.78066168,ILLINOIS,FULTON
1995,6.710934284,ILLINOIS,FULTON
1994,9.282413776,ILLINOIS,FULTON
1993,7.52628144,ILLINOIS,FULTON
1992,9.345132788,ILLINOIS,FULTON
1991,7.651719464,ILLINOIS,FULTON
1990,7.714438476,ILLINOIS,FULTON
1989,5.832868116,ILLINOIS,FULTON
1988,3.888578744,ILLINOIS,FULTON
1987,7.024529344,ILLINOIS,FULTON
1986,9.345132788,ILLINOIS,FULTON
1985,7.902595512,ILLINOIS,FULTON
1984,7.651719464,ILLINOIS,FULTON
1983,4.07673578,ILLINOIS,FULTON
1982,7.902595512,ILLINOIS,FULTON
1981,7.400843416,ILLINOIS,FULTON
1980,5.770149104,ILLINOIS,FULTON
2021,12.60024951,ILLINOIS,HANCOCK
2020,12.76331894,ILLINOIS,HANCOCK
2018,14.66370501,ILLINOIS,HANCOCK
2017,13.98006777,ILLINOIS,HANCOCK
2016,13.02046689,ILLINOIS,HANCOCK
2015,11.30823786,ILLINOIS,HANCOCK
2014,13.70410412,ILLINOIS,HANCOCK
2013,11.19534364,ILLINOIS,HANCOCK
2012,8.423163312,ILLINOIS,HANCOCK
2011,8.460794719,ILLINOIS,HANCOCK
2010,7.331852503,ILLINOIS,HANCOCK
2009,11.22670315,ILLINOIS,HANCOCK
2008,11.91661228,ILLINOIS,HANCOCK
2007,11.4775792,ILLINOIS,HANCOCK
2006,9.533289824,ILLINOIS,HANCOCK
2005,8.906099704,ILLINOIS,HANCOCK
2004,12.10476932,ILLINOIS,HANCOCK
2003,10.72495105,ILLINOIS,HANCOCK
2002,9.72144686,ILLINOIS,HANCOCK
2001,9.72144686,ILLINOIS,HANCOCK
2000,9.909603896,ILLINOIS,HANCOCK
1999,8.341628596,ILLINOIS,HANCOCK
1998,8.341628596,ILLINOIS,HANCOCK
1997,8.78066168,ILLINOIS,HANCOCK
1996,8.843380692,ILLINOIS,HANCOCK
1995,7.087248356,ILLINOIS,HANCOCK
1994,10.03504192,ILLINOIS,HANCOCK
1993,6.89909132,ILLINOIS,HANCOCK
1992,9.031537728,ILLINOIS,HANCOCK
1991,7.589000452,ILLINOIS,HANCOCK
1990,7.651719464,ILLINOIS,HANCOCK
1989,4.829363924,ILLINOIS,HANCOCK
1988,4.07673578,ILLINOIS,HANCOCK
1987,7.149967368,ILLINOIS,HANCOCK
1986,8.717942668,ILLINOIS,HANCOCK
1985,8.717942668,ILLINOIS,HANCOCK
1984,7.338124404,ILLINOIS,HANCOCK
1983,3.637702696,ILLINOIS,HANCOCK
1982,8.404347608,ILLINOIS,HANCOCK
1981,7.714438476,ILLINOIS,HANCOCK
1980,6.083744164,ILLINOIS,HANCOCK
2020,12.50617099,ILLINOIS,HENDERSON
2019,12.11731312,ILLINOIS,HENDERSON
2018,13.37796526,ILLINOIS,HENDERSON
2017,14.04278679,ILLINOIS,HENDERSON
2016,12.98283548,ILLINOIS,HENDERSON
2015,12.0357784,ILLINOIS,HENDERSON
2014,13.03928259,ILLINOIS,HENDERSON
2013,11.03854611,ILLINOIS,HENDERSON
2012,10.19811135,ILLINOIS,HENDERSON
2011,10.00368241,ILLINOIS,HENDERSON
2010,9.018993926,ILLINOIS,HENDERSON
2009,10.91310809,ILLINOIS,HENDERSON
2008,12.48108339,ILLINOIS,HENDERSON
2007,11.60301722,ILLINOIS,HENDERSON
2006,10.09776093,ILLINOIS,HENDERSON
2005,9.72144686,ILLINOIS,HENDERSON
2004,11.60301722,ILLINOIS,HENDERSON
2003,10.53679402,ILLINOIS,HENDERSON
2002,10.41135599,ILLINOIS,HENDERSON
2001,10.16047994,ILLINOIS,HENDERSON
2000,9.156975752,ILLINOIS,HENDERSON
1999,9.4078518,ILLINOIS,HENDERSON
1998,9.09425674,ILLINOIS,HENDERSON
1997,8.529785632,ILLINOIS,HENDERSON
1996,9.596008836,ILLINOIS,HENDERSON
1995,7.338124404,ILLINOIS,HENDERSON
1994,10.78767006,ILLINOIS,HENDERSON
1993,7.714438476,ILLINOIS,HENDERSON
1992,9.219694764,ILLINOIS,HENDERSON
1991,8.15347156,ILLINOIS,HENDERSON
1990,8.090752548,ILLINOIS,HENDERSON
1989,4.892082936,ILLINOIS,HENDERSON
1988,4.954801948,ILLINOIS,HENDERSON
1987,8.906099704,ILLINOIS,HENDERSON
1986,9.345132788,ILLINOIS,HENDERSON
1985,9.031537728,ILLINOIS,HENDERSON
1984,8.404347608,ILLINOIS,HENDERSON
1983,6.146463176,ILLINOIS,HENDERSON
1982,8.15347156,ILLINOIS,HENDERSON
1981,7.965314524,ILLINOIS,HENDERSON
1980,7.024529344,ILLINOIS,HENDERSON
2021,12.42463628,ILLINOIS,KNOX
2020,12.78840655,ILLINOIS,KNOX
2019,12.30547015,ILLINOIS,KNOX
2018,14.20585622,ILLINOIS,KNOX
2017,14.39401325,ILLINOIS,KNOX
2016,14.00515538,ILLINOIS,KNOX
2015,12.91384457,ILLINOIS,KNOX
2014,12.63160902,ILLINOIS,KNOX
2013,11.97933129,ILLINOIS,KNOX
2012,10.08521713,ILLINOIS,KNOX
2011,10.63087253,ILLINOIS,KNOX
2010,10.02877002,ILLINOIS,KNOX
2009,11.66573623,ILLINOIS,KNOX
2008,12.5438024,ILLINOIS,KNOX
2007,12.16748833,ILLINOIS,KNOX
2006,10.53679402,ILLINOIS,KNOX
2005,7.714438476,ILLINOIS,KNOX
2004,12.16748833,ILLINOIS,KNOX
2003,11.35214117,ILLINOIS,KNOX
2002,10.59951303,ILLINOIS,KNOX
2001,10.41135599,ILLINOIS,KNOX
2000,9.533289824,ILLINOIS,KNOX
1999,9.658727848,ILLINOIS,KNOX
1998,9.658727848,ILLINOIS,KNOX
1997,9.09425674,ILLINOIS,KNOX
1996,9.09425674,ILLINOIS,KNOX
1995,7.275405392,ILLINOIS,KNOX
1994,10.474075,ILLINOIS,KNOX
1993,8.341628596,ILLINOIS,KNOX
1992,9.282413776,ILLINOIS,KNOX
1991,8.090752548,ILLINOIS,KNOX
1990,8.404347608,ILLINOIS,KNOX
1989,5.581992068,ILLINOIS,KNOX
1988,3.951297756,ILLINOIS,KNOX
1987,7.714438476,ILLINOIS,KNOX
1986,8.78066168,ILLINOIS,KNOX
1985,7.965314524,ILLINOIS,KNOX
1984,7.714438476,ILLINOIS,KNOX
1983,5.080239972,ILLINOIS,KNOX
1982,8.216190572,ILLINOIS,KNOX
1981,8.46706662,ILLINOIS,KNOX
1980,6.146463176,ILLINOIS,KNOX
2020,12.42463628,ILLINOIS,MCDONOUGH
2019,11.84134947,ILLINOIS,MCDONOUGH
2018,14.35638185,ILLINOIS,MCDONOUGH
2017,13.91107686,ILLINOIS,MCDONOUGH
2016,13.30897435,ILLINOIS,MCDONOUGH
2015,11.02600231,ILLINOIS,MCDONOUGH
2014,13.27134294,ILLINOIS,MCDONOUGH
2013,11.77863045,ILLINOIS,MCDONOUGH
