Year,yield(t/ha),State,County
1995,2.4192,ILLINOIS,DU PAGE
1994,3.0576,ILLINOIS,DU PAGE
1993,2.6208,ILLINOIS,DU PAGE
1992,2.6208,ILLINOIS,DU PAGE
1991,1.7808,ILLINOIS,DU PAGE
1990,2.856,ILLINOIS,DU PAGE
1989,2.4528,ILLINOIS,DU PAGE
1988,2.2512,ILLINOIS,DU PAGE
1987,2.5536,ILLINOIS,DU PAGE
1986,2.2848,ILLINOIS,DU PAGE
1985,2.5872,ILLINOIS,DU PAGE
1984,2.016,ILLINOIS,DU PAGE
1983,2.0832,ILLINOIS,DU PAGE
1982,2.4192,ILLINOIS,DU PAGE
1981,2.52,ILLINOIS,DU PAGE
1980,2.2848,ILLINOIS,DU PAGE
2021,3.93792,ILLINOIS,GRUNDY
2020,3.77664,ILLINOIS,GRUNDY
2019,3.2928,ILLINOIS,GRUNDY
2018,3.9312,ILLINOIS,GRUNDY
2017,3.85056,ILLINOIS,GRUNDY
2016,3.8976,ILLINOIS,GRUNDY
2015,3.57504,ILLINOIS,GRUNDY
2014,3.91776,ILLINOIS,GRUNDY
2013,3.864,ILLINOIS,GRUNDY
2012,2.95008,ILLINOIS,GRUNDY
2011,3.34656,ILLINOIS,GRUNDY
2010,3.18528,ILLINOIS,GRUNDY
2009,3.2256,ILLINOIS,GRUNDY
2008,3.1584,ILLINOIS,GRUNDY
2007,3.1584,ILLINOIS,GRUNDY
2006,3.2928,ILLINOIS,GRUNDY
2005,3.024,ILLINOIS,GRUNDY
2004,3.2928,ILLINOIS,GRUNDY
2003,2.4864,ILLINOIS,GRUNDY
2002,2.7552,ILLINOIS,GRUNDY
2001,2.9568,ILLINOIS,GRUNDY
2000,3.024,ILLINOIS,GRUNDY
1999,2.8224,ILLINOIS,GRUNDY
1998,3.0912,ILLINOIS,GRUNDY
1997,3.024,ILLINOIS,GRUNDY
1996,2.4864,ILLINOIS,GRUNDY
1995,2.7888,ILLINOIS,GRUNDY
1994,3.3264,ILLINOIS,GRUNDY
1993,3.024,ILLINOIS,GRUNDY
1992,3.024,ILLINOIS,GRUNDY
1991,1.68,ILLINOIS,GRUNDY
1990,2.9904,ILLINOIS,GRUNDY
1989,3.0576,ILLINOIS,GRUNDY
1988,1.5792,ILLINOIS,GRUNDY
1987,2.5536,ILLINOIS,GRUNDY
1986,2.688,ILLINOIS,GRUNDY
1985,2.8224,ILLINOIS,GRUNDY
1984,2.016,ILLINOIS,GRUNDY
1983,2.3856,ILLINOIS,GRUNDY
1982,2.6544,ILLINOIS,GRUNDY
1981,2.7888,ILLINOIS,GRUNDY
1980,2.3856,ILLINOIS,GRUNDY
2021,4.48224,ILLINOIS,KANE
2020,3.7632,ILLINOIS,KANE
2019,3.38016,ILLINOIS,KANE
2018,3.95808,ILLINOIS,KANE
2017,3.60192,ILLINOIS,KANE
2016,4.3344,ILLINOIS,KANE
2015,3.85728,ILLINOIS,KANE
2014,3.83712,ILLINOIS,KANE
2013,3.8304,ILLINOIS,KANE
2012,3.1248,ILLINOIS,KANE
2011,3.864,ILLINOIS,KANE
2010,3.81696,ILLINOIS,KANE
2009,2.9568,ILLINOIS,KANE
2008,2.9568,ILLINOIS,KANE
2007,3.36,ILLINOIS,KANE
2006,3.5616,ILLINOIS,KANE
2005,2.7552,ILLINOIS,KANE
2004,3.1584,ILLINOIS,KANE
2003,2.4192,ILLINOIS,KANE
2002,2.7552,ILLINOIS,KANE
2001,2.7552,ILLINOIS,KANE
2000,2.6208,ILLINOIS,KANE
1999,3.2256,ILLINOIS,KANE
1998,3.4608,ILLINOIS,KANE
1997,3.0912,ILLINOIS,KANE
1996,2.352,ILLINOIS,KANE
1995,3.1248,ILLINOIS,KANE
1994,3.4272,ILLINOIS,KANE
1993,2.7552,ILLINOIS,KANE
1992,2.8224,ILLINOIS,KANE
1991,2.856,ILLINOIS,KANE
1990,2.9232,ILLINOIS,KANE
1989,2.856,ILLINOIS,KANE
1988,2.3856,ILLINOIS,KANE
1987,3.0912,ILLINOIS,KANE
1986,2.5536,ILLINOIS,KANE
1985,2.8224,ILLINOIS,KANE
1984,2.2512,ILLINOIS,KANE
1983,2.5536,ILLINOIS,KANE
1982,2.6208,ILLINOIS,KANE
1981,2.856,ILLINOIS,KANE
1980,2.688,ILLINOIS,KANE
2021,4.38144,ILLINOIS,KENDALL
2020,3.864,ILLINOIS,KENDALL
2019,3.85728,ILLINOIS,KENDALL
2018,4.08576,ILLINOIS,KENDALL
2017,3.95808,ILLINOIS,KENDALL
2013,3.48096,ILLINOIS,KENDALL
2012,2.9232,ILLINOIS,KENDALL
2011,3.65568,ILLINOIS,KENDALL
2010,3.47424,ILLINOIS,KENDALL
2009,3.1584,ILLINOIS,KENDALL
2008,3.1584,ILLINOIS,KENDALL
2007,3.36,ILLINOIS,KENDALL
2006,3.5616,ILLINOIS,KENDALL
2005,2.7552,ILLINOIS,KENDALL
2004,3.4944,ILLINOIS,KENDALL
2003,2.352,ILLINOIS,KENDALL
2002,2.5536,ILLINOIS,KENDALL
2001,2.8224,ILLINOIS,KENDALL
2000,2.7552,ILLINOIS,KENDALL
1999,3.024,ILLINOIS,KENDALL
1998,3.4944,ILLINOIS,KENDALL
1997,2.7216,ILLINOIS,KENDALL
1996,2.3184,ILLINOIS,KENDALL
1995,2.7552,ILLINOIS,KENDALL
1994,3.3936,ILLINOIS,KENDALL
1993,3.1584,ILLINOIS,KENDALL
1992,3.1248,ILLINOIS,KENDALL
1991,2.016,ILLINOIS,KENDALL
1990,2.856,ILLINOIS,KENDALL
1989,2.9904,ILLINOIS,KENDALL
1988,2.184,ILLINOIS,KENDALL
1987,2.9568,ILLINOIS,KENDALL
1986,2.52,ILLINOIS,KENDALL
1985,2.7216,ILLINOIS,KENDALL
1984,1.8144,ILLINOIS,KENDALL
1983,2.4864,ILLINOIS,KENDALL
1982,2.6208,ILLINOIS,KENDALL
1981,2.8224,ILLINOIS,KENDALL
1980,2.5872,ILLINOIS,KENDALL
2021,3.35328,ILLINOIS,LAKE
2020,3.48096,ILLINOIS,LAKE
2019,3.23904,ILLINOIS,LAKE
2018,2.77536,ILLINOIS,LAKE
2016,3.528,ILLINOIS,LAKE
2015,2.9568,ILLINOIS,LAKE
2014,3.024,ILLINOIS,LAKE
2012,2.688,ILLINOIS,LAKE
2010,3.33984,ILLINOIS,LAKE
2009,2.352,ILLINOIS,LAKE
2008,2.2848,ILLINOIS,LAKE
2007,3.0912,ILLINOIS,LAKE
2006,2.8224,ILLINOIS,LAKE
2005,1.9488,ILLINOIS,LAKE
2004,1.9488,ILLINOIS,LAKE
2003,1.5456,ILLINOIS,LAKE
2002,1.7472,ILLINOIS,LAKE
2001,2.352,ILLINOIS,LAKE
2000,1.5456,ILLINOIS,LAKE
1999,2.0832,ILLINOIS,LAKE
1998,2.5872,ILLINOIS,LAKE
1997,2.4192,ILLINOIS,LAKE
1996,1.3104,ILLINOIS,LAKE
1995,2.2512,ILLINOIS,LAKE
1994,2.5536,ILLINOIS,LAKE
1993,2.352,ILLINOIS,LAKE
1992,2.016,ILLINOIS,LAKE
1991,1.4448,ILLINOIS,LAKE
1990,2.352,ILLINOIS,LAKE
1989,2.4864,ILLINOIS,LAKE
1988,1.6128,ILLINOIS,LAKE
1987,2.2176,ILLINOIS,LAKE
1986,2.016,ILLINOIS,LAKE
1985,2.184,ILLINOIS,LAKE
1984,1.8144,ILLINOIS,LAKE
1983,2.0832,ILLINOIS,LAKE
1982,2.1168,ILLINOIS,LAKE
1981,2.2848,ILLINOIS,LAKE
1980,2.1168,ILLINOIS,LAKE
2020,3.98496,ILLINOIS,LA SALLE
2019,3.72288,ILLINOIS,LA SALLE
2018,4.50912,ILLINOIS,LA SALLE
2017,4.08576,ILLINOIS,LA SALLE
2016,4.11264,ILLINOIS,LA SALLE
2015,3.90432,ILLINOIS,LA SALLE
2014,4.05888,ILLINOIS,LA SALLE
2013,3.7296,ILLINOIS,LA SALLE
2012,3.33312,ILLINOIS,LA SALLE
2011,3.98496,ILLINOIS,LA SALLE
2010,3.50112,ILLINOIS,LA SALLE
2009,3.0912,ILLINOIS,LA SALLE
2008,3.2256,ILLINOIS,LA SALLE
2007,3.0912,ILLINOIS,LA SALLE
2006,3.5616,ILLINOIS,LA SALLE
2005,3.1584,ILLINOIS,LA SALLE
2004,3.4272,ILLINOIS,LA SALLE
2003,2.2848,ILLINOIS,LA SALLE
2002,3.024,ILLINOIS,LA SALLE
2001,3.0912,ILLINOIS,LA SALLE
2000,3.024,ILLINOIS,LA SALLE
1999,3.024,ILLINOIS,LA SALLE
1998,3.192,ILLINOIS,LA SALLE
1997,3.0576,ILLINOIS,LA SALLE
1996,2.7216,ILLINOIS,LA SALLE
1995,2.7552,ILLINOIS,LA SALLE
1994,3.4272,ILLINOIS,LA SALLE
1993,3.0576,ILLINOIS,LA SALLE
1992,3.024,ILLINOIS,LA SALLE
1991,2.4192,ILLINOIS,LA SALLE
1990,2.9232,ILLINOIS,LA SALLE
1989,2.9904,ILLINOIS,LA SALLE
1988,1.8144,ILLINOIS,LA SALLE
1987,2.9232,ILLINOIS,LA SALLE
1986,2.9232,ILLINOIS,LA SALLE
1985,3.024,ILLINOIS,LA SALLE
1984,2.5536,ILLINOIS,LA SALLE
1983,2.688,ILLINOIS,LA SALLE
1982,2.688,ILLINOIS,LA SALLE
1981,2.9232,ILLINOIS,LA SALLE
1980,2.688,ILLINOIS,LA SALLE
2020,3.528,ILLINOIS,MCHENRY
2018,3.95808,ILLINOIS,MCHENRY
2017,3.17184,ILLINOIS,MCHENRY
2016,3.97152,ILLINOIS,MCHENRY
2015,3.75648,ILLINOIS,MCHENRY
2014,3.7632,ILLINOIS,MCHENRY
2013,3.35328,ILLINOIS,MCHENRY
2012,2.83584,ILLINOIS,MCHENRY
2011,3.40032,ILLINOIS,MCHENRY
2010,3.7968,ILLINOIS,MCHENRY
2009,2.8896,ILLINOIS,MCHENRY
2008,2.6208,ILLINOIS,MCHENRY
2007,3.2256,ILLINOIS,MCHENRY
2006,3.1584,ILLINOIS,MCHENRY
2005,2.4192,ILLINOIS,MCHENRY
2004,2.8896,ILLINOIS,MCHENRY
2003,1.9488,ILLINOIS,MCHENRY
2002,2.1504,ILLINOIS,MCHENRY
2001,2.8896,ILLINOIS,MCHENRY
2000,2.016,ILLINOIS,MCHENRY
1999,2.9568,ILLINOIS,MCHENRY
1998,3.36,ILLINOIS,MCHENRY
1997,2.9904,ILLINOIS,MCHENRY
1996,2.2848,ILLINOIS,MCHENRY
1995,3.0912,ILLINOIS,MCHENRY
1994,3.2256,ILLINOIS,MCHENRY
1993,2.352,ILLINOIS,MCHENRY
1992,2.7552,ILLINOIS,MCHENRY
1991,1.848,ILLINOIS,MCHENRY
1990,2.8224,ILLINOIS,MCHENRY
1989,2.8224,ILLINOIS,MCHENRY
1988,1.7136,ILLINOIS,MCHENRY
1987,2.8896,ILLINOIS,MCHENRY
1986,2.3184,ILLINOIS,MCHENRY
1985,2.4864,ILLINOIS,MCHENRY
1984,2.0832,ILLINOIS,MCHENRY
1983,2.4192,ILLINOIS,MCHENRY
1982,2.4864,ILLINOIS,MCHENRY
1981,2.6208,ILLINOIS,MCHENRY
1980,2.4528,ILLINOIS,MCHENRY
2021,3.87072,ILLINOIS,WILL
2020,3.6624,ILLINOIS,WILL
2019,3.21216,ILLINOIS,WILL
2018,3.88416,ILLINOIS,WILL
2017,3.42048,ILLINOIS,WILL
2016,3.70944,ILLINOIS,WILL
2015,3.34656,ILLINOIS,WILL
2014,3.79008,ILLINOIS,WILL
2013,3.13824,ILLINOIS,WILL
2012,2.94336,ILLINOIS,WILL
2011,3.43392,ILLINOIS,WILL
2010,3.1584,ILLINOIS,WILL
2009,3.1584,ILLINOIS,WILL
2008,3.0912,ILLINOIS,WILL
2007,3.2928,ILLINOIS,WILL
2006,3.1584,ILLINOIS,WILL
2005,2.8896,ILLINOIS,WILL
2004,3.2256,ILLINOIS,WILL
2003,2.4192,ILLINOIS,WILL
2002,2.5536,ILLINOIS,WILL
2001,2.8224,ILLINOIS,WILL
2000,2.6208,ILLINOIS,WILL
1999,2.5536,ILLINOIS,WILL
1998,3.0912,ILLINOIS,WILL
1997,2.9568,ILLINOIS,WILL
1996,1.8816,ILLINOIS,WILL
1995,2.52,ILLINOIS,WILL
1994,3.1584,ILLINOIS,WILL
1993,2.7888,ILLINOIS,WILL
1992,2.856,ILLINOIS,WILL
1991,1.8816,ILLINOIS,WILL
1990,2.7888,ILLINOIS,WILL
1989,2.9232,ILLINOIS,WILL
1988,1.5792,ILLINOIS,WILL
1987,2.688,ILLINOIS,WILL
1986,2.3184,ILLINOIS,WILL
1985,2.688,ILLINOIS,WILL
1984,1.8144,ILLINOIS,WILL
1983,2.184,ILLINOIS,WILL
1982,2.3856,ILLINOIS,WILL
1981,2.4864,ILLINOIS,WILL
1980,2.2848,ILLINOIS,WILL
2019,3.31296,ILLINOIS,OTHER (COMBINED) COUNTIES
2018,3.19872,ILLINOIS,OTHER (COMBINED) COUNTIES
2017,2.93664,ILLINOIS,OTHER (COMBINED) COUNTIES
2016,3.93792,ILLINOIS,OTHER (COMBINED) COUNTIES
2015,3.47424,ILLINOIS,OTHER (COMBINED) COUNTIES
2014,3.8304,ILLINOIS,OTHER (COMBINED) COUNTIES
2013,2.856,ILLINOIS,OTHER (COMBINED) COUNTIES
2012,2.82912,ILLINOIS,OTHER (COMBINED) COUNTIES
2011,2.80224,ILLINOIS,OTHER (COMBINED) COUNTIES
2010,3.36,ILLINOIS,OTHER (COMBINED) COUNTIES
2009,2.5536,ILLINOIS,OTHER (COMBINED) COUNTIES
2008,2.7552,ILLINOIS,OTHER (COMBINED) COUNTIES
2020,3.68256,ILLINOIS,ADAMS
2019,3.34656,ILLINOIS,ADAMS
2018,3.98496,ILLINOIS,ADAMS
2017,3.75648,ILLINOIS,ADAMS
2016,3.81696,ILLINOIS,ADAMS
2015,3.50112,ILLINOIS,ADAMS
2014,3.40704,ILLINOIS,ADAMS
2013,2.92992,ILLINOIS,ADAMS
2012,2.73504,ILLINOIS,ADAMS
2011,2.78208,ILLINOIS,ADAMS
2010,3.27264,ILLINOIS,ADAMS
2009,3.1584,ILLINOIS,ADAMS
2008,2.7552,ILLINOIS,ADAMS
2007,2.4864,ILLINOIS,ADAMS
2006,2.8896,ILLINOIS,ADAMS
2005,2.8896,ILLINOIS,ADAMS
2004,3.2928,ILLINOIS,ADAMS
2003,2.9568,ILLINOIS,ADAMS
2002,3.2256,ILLINOIS,ADAMS
2001,2.9568,ILLINOIS,ADAMS
2000,3.1584,ILLINOIS,ADAMS
1999,2.352,ILLINOIS,ADAMS
1998,2.7552,ILLINOIS,ADAMS
1997,3.024,ILLINOIS,ADAMS
1996,2.688,ILLINOIS,ADAMS
1995,2.5536,ILLINOIS,ADAMS
1994,3.0912,ILLINOIS,ADAMS
1993,2.688,ILLINOIS,ADAMS
1992,2.5872,ILLINOIS,ADAMS
1991,2.4528,ILLINOIS,ADAMS
1990,2.2512,ILLINOIS,ADAMS
1989,1.9488,ILLINOIS,ADAMS
1988,1.8144,ILLINOIS,ADAMS
1987,2.4864,ILLINOIS,ADAMS
1986,2.4528,ILLINOIS,ADAMS
1985,2.6208,ILLINOIS,ADAMS
1984,1.9152,ILLINOIS,ADAMS
1983,1.5456,ILLINOIS,ADAMS
1982,2.4864,ILLINOIS,ADAMS
1981,2.4192,ILLINOIS,ADAMS
1980,2.184,ILLINOIS,ADAMS
2021,3.91776,ILLINOIS,BROWN
2020,4.12608,ILLINOIS,BROWN
2019,3.77664,ILLINOIS,BROWN
2018,4.05216,ILLINOIS,BROWN
2017,3.83712,ILLINOIS,BROWN
2016,3.4944,ILLINOIS,BROWN
2015,3.2928,ILLINOIS,BROWN
2014,3.4272,ILLINOIS,BROWN
2013,3.23232,ILLINOIS,BROWN
2012,2.51328,ILLINOIS,BROWN
2011,2.60736,ILLINOIS,BROWN
2010,3.23232,ILLINOIS,BROWN
2009,3.0912,ILLINOIS,BROWN
2008,2.4864,ILLINOIS,BROWN
2007,2.352,ILLINOIS,BROWN
2006,3.024,ILLINOIS,BROWN
2005,2.9568,ILLINOIS,BROWN
2004,3.1584,ILLINOIS,BROWN
2003,2.7552,ILLINOIS,BROWN
2002,3.024,ILLINOIS,BROWN
2001,2.7552,ILLINOIS,BROWN
2000,3.0912,ILLINOIS,BROWN
1999,2.9568,ILLINOIS,BROWN
1998,3.024,ILLINOIS,BROWN
1997,2.8896,ILLINOIS,BROWN
1996,2.688,ILLINOIS,BROWN
1995,2.4864,ILLINOIS,BROWN
1994,2.9232,ILLINOIS,BROWN
1993,2.856,ILLINOIS,BROWN
1992,2.8224,ILLINOIS,BROWN
1991,2.4864,ILLINOIS,BROWN
1990,2.2512,ILLINOIS,BROWN
1989,2.4528,ILLINOIS,BROWN
1988,1.9152,ILLINOIS,BROWN
1987,2.2176,ILLINOIS,BROWN
1986,2.4864,ILLINOIS,BROWN
1985,2.352,ILLINOIS,BROWN
1984,2.1168,ILLINOIS,BROWN
1983,1.3104,ILLINOIS,BROWN
1982,2.3856,ILLINOIS,BROWN
1981,2.3856,ILLINOIS,BROWN
1980,1.9824,ILLINOIS,BROWN
2021,4.32768,ILLINOIS,FULTON
2020,3.92448,ILLINOIS,FULTON
2019,3.62208,ILLINOIS,FULTON
2018,4.19328,ILLINOIS,FULTON
2017,4.03872,ILLINOIS,FULTON
2016,3.79008,ILLINOIS,FULTON
2015,3.7632,ILLINOIS,FULTON
2014,3.528,ILLINOIS,FULTON
2013,3.45408,ILLINOIS,FULTON
2012,3.07776,ILLINOIS,FULTON
2011,3.36,ILLINOIS,FULTON
2010,3.29952,ILLINOIS,FULTON
2009,2.8896,ILLINOIS,FULTON
2008,3.4272,ILLINOIS,FULTON
2007,2.8224,ILLINOIS,FULTON
2006,3.2256,ILLINOIS,FULTON
2005,3.024,ILLINOIS,FULTON
2004,3.4272,ILLINOIS,FULTON
2003,2.7552,ILLINOIS,FULTON
2002,2.8224,ILLINOIS,FULTON
2001,3.0912,ILLINOIS,FULTON
2000,2.8896,ILLINOIS,FULTON
1999,3.024,ILLINOIS,FULTON
1998,3.0576,ILLINOIS,FULTON
1997,2.9568,ILLINOIS,FULTON
1996,2.7888,ILLINOIS,FULTON
1995,2.52,ILLINOIS,FULTON
1994,3.0912,ILLINOIS,FULTON
1993,2.8896,ILLINOIS,FULTON
1992,2.9568,ILLINOIS,FULTON
1991,2.9904,ILLINOIS,FULTON
1990,2.8224,ILLINOIS,FULTON
1989,2.6208,ILLINOIS,FULTON
1988,1.9152,ILLINOIS,FULTON
1987,2.4192,ILLINOIS,FULTON
1986,2.8896,ILLINOIS,FULTON
1985,2.7552,ILLINOIS,FULTON
1984,2.2512,ILLINOIS,FULTON
1983,1.848,ILLINOIS,FULTON
1982,2.6208,ILLINOIS,FULTON
1981,2.52,ILLINOIS,FULTON
1980,2.2848,ILLINOIS,FULTON
2021,4.4688,ILLINOIS,HANCOCK
2020,4.47552,ILLINOIS,HANCOCK
2018,4.69056,ILLINOIS,HANCOCK
2017,4.44192,ILLINOIS,HANCOCK
2016,4.28064,ILLINOIS,HANCOCK
2015,3.77664,ILLINOIS,HANCOCK
2014,3.50112,ILLINOIS,HANCOCK
2013,3.20544,ILLINOIS,HANCOCK
2012,3.27264,ILLINOIS,HANCOCK
2011,3.0576,ILLINOIS,HANCOCK
2010,3.3264,ILLINOIS,HANCOCK
2009,3.36,ILLINOIS,HANCOCK
2008,3.36,ILLINOIS,HANCOCK
2007,3.0912,ILLINOIS,HANCOCK
2006,2.9568,ILLINOIS,HANCOCK
2005,3.0912,ILLINOIS,HANCOCK
2004,3.4944,ILLINOIS,HANCOCK
2003,2.8896,ILLINOIS,HANCOCK
2002,3.1584,ILLINOIS,HANCOCK
2001,3.0912,ILLINOIS,HANCOCK
2000,3.0912,ILLINOIS,HANCOCK
1999,2.6208,ILLINOIS,HANCOCK
1998,2.9568,ILLINOIS,HANCOCK
1997,3.192,ILLINOIS,HANCOCK
1996,2.9232,ILLINOIS,HANCOCK
1995,2.6208,ILLINOIS,HANCOCK
1994,3.2256,ILLINOIS,HANCOCK
1993,2.8896,ILLINOIS,HANCOCK
1992,3.1248,ILLINOIS,HANCOCK
1991,2.7216,ILLINOIS,HANCOCK
1990,2.3856,ILLINOIS,HANCOCK
1989,2.016,ILLINOIS,HANCOCK
1988,1.7808,ILLINOIS,HANCOCK
1987,2.3184,ILLINOIS,HANCOCK
1986,2.6208,ILLINOIS,HANCOCK
1985,2.7552,ILLINOIS,HANCOCK
1984,2.1168,ILLINOIS,HANCOCK
1983,1.9488,ILLINOIS,HANCOCK
1982,2.6208,ILLINOIS,HANCOCK
1981,2.52,ILLINOIS,HANCOCK
1980,2.3856,ILLINOIS,HANCOCK
2021,4.4016,ILLINOIS,HENDERSON
2020,4.17312,ILLINOIS,HENDERSON
2018,4.04544,ILLINOIS,HENDERSON
2017,4.13952,ILLINOIS,HENDERSON
2016,3.88416,ILLINOIS,HENDERSON
2015,3.85056,ILLINOIS,HENDERSON
2014,3.54144,ILLINOIS,HENDERSON
2013,3.48768,ILLINOIS,HENDERSON
2012,3.72288,ILLINOIS,HENDERSON
2011,3.71616,ILLINOIS,HENDERSON
2010,3.31296,ILLINOIS,HENDERSON
2009,3.2256,ILLINOIS,HENDERSON
2008,3.4272,ILLINOIS,HENDERSON
2007,3.2928,ILLINOIS,HENDERSON
2006,3.36,ILLINOIS,HENDERSON
2005,3.0912,ILLINOIS,HENDERSON
2004,3.4272,ILLINOIS,HENDERSON
2003,2.5536,ILLINOIS,HENDERSON
2002,3.2928,ILLINOIS,HENDERSON
2001,3.36,ILLINOIS,HENDERSON
2000,3.0912,ILLINOIS,HENDERSON
1999,3.024,ILLINOIS,HENDERSON
1998,3.4944,ILLINOIS,HENDERSON
1997,3.4608,ILLINOIS,HENDERSON
1996,3.2928,ILLINOIS,HENDERSON
1995,2.8224,ILLINOIS,HENDERSON
1994,3.6624,ILLINOIS,HENDERSON
1993,3.0576,ILLINOIS,HENDERSON
1992,3.024,ILLINOIS,HENDERSON
1991,3.36,ILLINOIS,HENDERSON
1990,2.9232,ILLINOIS,HENDERSON
1989,2.4192,ILLINOIS,HENDERSON
1988,2.184,ILLINOIS,HENDERSON
1987,2.688,ILLINOIS,HENDERSON
1986,2.8896,ILLINOIS,HENDERSON
1985,2.8224,ILLINOIS,HENDERSON
1984,2.4192,ILLINOIS,HENDERSON
1983,2.2512,ILLINOIS,HENDERSON
1982,2.688,ILLINOIS,HENDERSON
1981,2.6208,ILLINOIS,HENDERSON
1980,2.3856,ILLINOIS,HENDERSON
2021,4.52928,ILLINOIS,KNOX
2020,4.29408,ILLINOIS,KNOX
2019,3.75648,ILLINOIS,KNOX
2018,4.30752,ILLINOIS,KNOX
2017,4.28064,ILLINOIS,KNOX
2016,4.27392,ILLINOIS,KNOX
2015,4.24704,ILLINOIS,KNOX
2014,3.83712,ILLINOIS,KNOX
2013,3.80352,ILLINOIS,KNOX
2012,3.75648,ILLINOIS,KNOX
2011,4.15968,ILLINOIS,KNOX
2010,3.94464,ILLINOIS,KNOX
2009,3.1584,ILLINOIS,KNOX
2008,3.5616,ILLINOIS,KNOX
2007,3.4272,ILLINOIS,KNOX
2006,3.36,ILLINOIS,KNOX
2005,3.024,ILLINOIS,KNOX
2004,3.696,ILLINOIS,KNOX
2003,2.6208,ILLINOIS,KNOX
2002,3.4272,ILLINOIS,KNOX
2001,3.2256,ILLINOIS,KNOX
2000,3.2256,ILLINOIS,KNOX
1999,3.36,ILLINOIS,KNOX
1998,3.6624,ILLINOIS,KNOX
1997,3.4608,ILLINOIS,KNOX
1996,3.192,ILLINOIS,KNOX
1995,2.9232,ILLINOIS,KNOX
1994,3.4608,ILLINOIS,KNOX
1993,3.1248,ILLINOIS,KNOX
1992,3.1248,ILLINOIS,KNOX
1991,3.528,ILLINOIS,KNOX
1990,2.9568,ILLINOIS,KNOX
1989,2.9232,ILLINOIS,KNOX
1988,2.3184,ILLINOIS,KNOX
1987,2.856,ILLINOIS,KNOX
1986,3.1584,ILLINOIS,KNOX
1985,2.9904,ILLINOIS,KNOX
1984,2.5536,ILLINOIS,KNOX
1983,2.5872,ILLINOIS,KNOX
1982,2.8896,ILLINOIS,KNOX
1981,2.9568,ILLINOIS,KNOX
1980,2.688,ILLINOIS,KNOX
2020,4.37472,ILLINOIS,MCDONOUGH
2019,4.04544,ILLINOIS,MCDONOUGH
2018,4.65696,ILLINOIS,MCDONOUGH
2017,4.34784,ILLINOIS,MCDONOUGH
2016,4.2,ILLINOIS,MCDONOUGH
2015,4.01184,ILLINOIS,MCDONOUGH
2014,3.65568,ILLINOIS,MCDONOUGH
2013,3.6624,ILLINOIS,MCDONOUGH
2012,3.36,ILLINOIS,MCDONOUGH
2011,3.9312,ILLINOIS,MCDONOUGH
2010,3.56832,ILLINOIS,MCDONOUGH
2009,3.4944,ILLINOIS,MCDONOUGH
2008,3.6288,ILLINOIS,MCDONOUGH
2007,3.2928,ILLINOIS,MCDONOUGH
2006,3.2928,ILLINOIS,MCDONOUGH
2005,3.2928,ILLINOIS,MCDONOUGH
2004,3.4944,ILLINOIS,MCDONOUGH
2003,2.9568,ILLINOIS,MCDONOUGH
2002,3.4272,ILLINOIS,MCDONOUGH
2001,3.2256,ILLINOIS,MCDONOUGH
2000,3.024,ILLINOIS,MCDONOUGH
1999,3.1584,ILLINOIS,MCDONOUGH
1998,3.4608,ILLINOIS,MCDONOUGH
1997,3.192,ILLINOIS,MCDONOUGH
1996,3.1248,ILLINOIS,MCDONOUGH
1995,2.688,ILLINOIS,MCDONOUGH
1994,3.4272,ILLINOIS,MCDONOUGH
1993,3.0576,ILLINOIS,MCDONOUGH
1992,3.0576,ILLINOIS,MCDONOUGH
1991,3.192,ILLINOIS,MCDONOUGH
1990,2.9904,ILLINOIS,MCDONOUGH
1989,2.4864,ILLINOIS,MCDONOUGH
1988,2.2848,ILLINOIS,MCDONOUGH
1987,2.4528,ILLINOIS,MCDONOUGH
1986,2.9904,ILLINOIS,MCDONOUGH
1985,2.7888,ILLINOIS,MCDONOUGH
1984,2.3856,ILLINOIS,MCDONOUGH
1983,2.184,ILLINOIS,MCDONOUGH
1982,2.7888,ILLINOIS,MCDONOUGH
1981,2.688,ILLINOIS,MCDONOUGH
1980,2.5536,ILLINOIS,MCDONOUGH
2021,4.14624,ILLINOIS,SCHUYLER
2020,3.90432,ILLINOIS,SCHUYLER
2018,4.02528,ILLINOIS,SCHUYLER
2017,3.93792,ILLINOIS,SCHUYLER
2016,3.82368,ILLINOIS,SCHUYLER
2015,3.57504,ILLINOIS,SCHUYLER
2014,3.52128,ILLINOIS,SCHUYLER
2013,3.34656,ILLINOIS,SCHUYLER
2012,2.4864,ILLINOIS,SCHUYLER
2011,3.03072,ILLINOIS,SCHUYLER
2010,3.26592,ILLINOIS,SCHUYLER
2009,3.2256,ILLINOIS,SCHUYLER
2008,3.0912,ILLINOIS,SCHUYLER
2007,2.5536,ILLINOIS,SCHUYLER
2006,2.7552,ILLINOIS,SCHUYLER
2005,2.9568,ILLINOIS,SCHUYLER
2004,3.4944,ILLINOIS,SCHUYLER
2003,2.8896,ILLINOIS,SCHUYLER
2002,2.8896,ILLINOIS,SCHUYLER
2001,3.0912,ILLINOIS,SCHUYLER
2000,3.024,ILLINOIS,SCHUYLER
1999,2.6208,ILLINOIS,SCHUYLER
1998,3.024,ILLINOIS,SCHUYLER
1997,2.6544,ILLINOIS,SCHUYLER
1996,2.688,ILLINOIS,SCHUYLER
1995,2.52,ILLINOIS,SCHUYLER
1994,3.0912,ILLINOIS,SCHUYLER
1993,2.9568,ILLINOIS,SCHUYLER
